Location,Date,Type,Longitude,Latitude
Santa Maria,05/05/2023,mulch,-120.3939946970086,34.88046163501124
Santa Maria,05/05/2023,mulch,-120.3935312948643,34.88031058758357
Santa Maria,05/05/2023,mulch,-120.392904923904,34.88064170326369
Santa Maria,05/05/2023,mulch,-120.4002820446856,34.88452911822197
Santa Maria,05/05/2023,mulch,-120.3986322726689,34.88577761947525
Santa Maria,05/05/2023,mulch,-120.3999772964555,34.88581276712542
Santa Maria,05/05/2023,mulch,-120.3990459057081,34.88446309313926
Santa Maria,05/05/2023,other,-120.519689580408,34.89014369765307
Santa Maria,05/05/2023,other,-120.5190681143676,34.8905816425444
Santa Maria,05/05/2023,other,-120.5174682835677,34.89218820080154
Santa Maria,05/05/2023,other,-120.5183994373491,34.89200907235526
Santa Maria,05/05/2023,other,-120.5178399805649,34.89169128539631
Santa Maria,05/05/2023,other,-120.5202537418499,34.89078644130208
Santa Maria,05/05/2023,other,-120.4860722891682,34.88518398858646
Santa Maria,05/05/2023,other,-120.4861140361547,34.88356460260552
Santa Maria,05/05/2023,other,-120.4844125262867,34.88263430861861
Santa Maria,05/05/2023,other,-120.4833785294394,34.88243336345913
Santa Maria,05/05/2023,other,-120.471282369469,34.88412556970476
Santa Maria,05/05/2023,other,-120.471288976107,34.88320372286962
Santa Maria,05/05/2023,other,-120.4712525318377,34.88242468077581
Santa Maria,05/05/2023,other,-120.4712974230547,34.8814373248175
Santa Maria,05/05/2023,other,-120.4701623889398,34.88377929570083
Santa Maria,05/05/2023,other,-120.4697924400949,34.88258141927373
Santa Maria,05/05/2023,other,-120.4699694791243,34.88141775541913
Santa Maria,05/05/2023,other,-120.4709603377545,34.87962320202859
Santa Maria,05/05/2023,other,-120.4697649663209,34.87972230710177
Santa Maria,05/05/2023,other,-120.4679578274355,34.87939902891247
Santa Maria,05/05/2023,other,-120.4692054893881,34.87808394213948
Santa Maria,05/05/2023,other,-120.4677709501931,34.87857010948944
Santa Maria,05/05/2023,other,-120.4676463183278,34.87722340590452
Santa Maria,05/05/2023,other,-120.4701768366671,34.87897797672949
Santa Maria,05/05/2023,other,-120.4665255370754,34.87907599982473
Santa Maria,05/05/2023,other,-120.4662569538427,34.87735794342126
Santa Maria,05/05/2023,other,-120.4736072162506,34.89602342733689
Santa Maria,05/05/2023,other,-120.4728481940555,34.89546521179441
Santa Maria,05/05/2023,other,-120.4692211275202,34.89697323920134
Santa Maria,05/05/2023,other,-120.4719315517092,34.89492720920329
Santa Maria,05/05/2023,other,-120.470906360308,34.89425701377635
Santa Maria,05/05/2023,other,-120.473586549929,34.89478564078832
Santa Maria,05/05/2023,other,-120.4721420427533,34.89405381683417
Santa Maria,05/05/2023,other,-120.4674319842394,34.89398836044162
Santa Maria,05/05/2023,other,-120.4667247044741,34.89472257683413
Santa Maria,05/05/2023,other,-120.4648953272648,34.8967931548166
Santa Maria,05/05/2023,other,-120.465780228183,34.89588715493129
Santa Maria,05/05/2023,other,-120.4693706213482,34.89614042962955
Santa Maria,05/05/2023,other,-120.4707538457991,34.89690772453782
Santa Maria,05/05/2023,other,-120.472345815172,34.8975202993629
Santa Maria,05/05/2023,other,-120.4706649861254,34.89813219510989
Santa Maria,05/05/2023,other,-120.4641705679028,34.90812876630771
Santa Maria,05/05/2023,other,-120.4627743429701,34.9118469633583
Santa Maria,05/05/2023,other,-120.4624401939963,34.91100693436631
Santa Maria,05/05/2023,other,-120.4561380112264,34.9046669448032
Santa Maria,05/05/2023,other,-120.4556035417162,34.90464998616381
Santa Maria,05/05/2023,other,-120.45536228214,34.90403505988306
Santa Maria,05/05/2023,other,-120.4548512655639,34.90374954620417
Santa Maria,05/05/2023,other,-120.4527433963438,34.90890225493509
Santa Maria,05/05/2023,other,-120.4526915458666,34.90770870048829
Santa Maria,05/05/2023,other,-120.4519628794382,34.90821466306638
Santa Maria,05/05/2023,other,-120.4570964006513,34.90210191056144
Santa Maria,05/05/2023,other,-120.4492240966266,34.89906204858133
Santa Maria,05/05/2023,other,-120.4485677480896,34.89882869218368
Santa Maria,05/05/2023,other,-120.4472996767743,34.89754427184423
Santa Maria,05/05/2023,other,-120.4502180484416,34.9011194883083
Santa Maria,05/05/2023,other,-120.4460973113643,34.89659775732928
Santa Maria,05/05/2023,other,-120.4433125712414,34.89439847348252
Santa Maria,05/05/2023,other,-120.4568036792648,34.92179094157928
Santa Maria,05/05/2023,other,-120.4564200666215,34.92163354116629
Santa Maria,05/05/2023,other,-120.456725979171,34.92146355308222
Santa Maria,05/05/2023,other,-120.4559139008483,34.92142373734416
Santa Maria,05/05/2023,other,-120.4563670292219,34.92127608733773
Santa Maria,05/05/2023,other,-120.4552125813058,34.92164200712436
Santa Maria,05/05/2023,other,-120.4545876086882,34.92165251823167
Santa Maria,05/05/2023,other,-120.4553738549325,34.92121364222703
Santa Maria,05/05/2023,other,-120.4544616751488,34.92122016782291
Santa Maria,05/05/2023,other,-120.4568421254977,34.92111523451076
Santa Maria,05/05/2023,other,-120.4559932383502,34.92111878608483
Santa Maria,05/05/2023,other,-120.4559233068473,34.92026360245723
Santa Maria,05/05/2023,other,-120.4558718240334,34.9199778371888
Santa Maria,05/05/2023,other,-120.4554134833301,34.92020030889478
Santa Maria,05/05/2023,other,-120.4581619953926,34.92189621397729
Santa Maria,05/05/2023,other,-120.4531093197104,34.92135943597457
Santa Maria,05/05/2023,other,-120.4488243336738,34.92026133932904
Santa Maria,05/05/2023,other,-120.4516822889074,34.91894725218486
Santa Maria,05/05/2023,other,-120.4506404017499,34.9200249752345
Santa Maria,05/05/2023,other,-120.4503489512074,34.92001999775935
Santa Maria,05/05/2023,other,-120.4516884352132,34.91873623050941
Santa Maria,05/05/2023,other,-120.4524977052446,34.9189961507189
Santa Maria,05/05/2023,other,-120.4525030145055,34.91879077625108
Santa Maria,05/05/2023,other,-120.4525654726214,34.91857225429327
Santa Maria,03/10/2022,mulch,-120.5066682671437,34.94571940529376
Santa Maria,03/10/2022,mulch,-120.5063716258875,34.94549381606853
Santa Maria,03/10/2022,mulch,-120.506533092747,34.94519907912694
Santa Maria,03/10/2022,mulch,-120.5057729476302,34.94571099282932
Santa Maria,03/10/2022,mulch,-120.5058825492292,34.94528257398541
Santa Maria,03/10/2022,mulch,-120.5053103581295,34.9446553868514
Santa Maria,03/10/2022,mulch,-120.5052212263607,34.94570655294512
Santa Maria,03/10/2022,mulch,-120.5052707413716,34.9452989888847
Santa Maria,03/10/2022,mulch,-120.5048038593883,34.94559569926491
Santa Maria,03/10/2022,mulch,-120.5046966602783,34.94516388771757
Santa Maria,03/10/2022,mulch,-120.5040003165015,34.94543690647653
Santa Maria,03/10/2022,mulch,-120.506640942745,34.9447897040837
Santa Maria,03/10/2022,mulch,-120.5062117388784,34.94449399189261
Santa Maria,03/10/2022,mulch,-120.5056777179631,34.94433513065049
Santa Maria,03/10/2022,mulch,-120.5047022027711,34.94413310412918
Santa Maria,03/10/2022,mulch,-120.5045126986699,34.94469854294212
Santa Maria,03/10/2022,mulch,-120.5036732699854,34.94459906154672
Santa Maria,03/10/2022,mulch,-120.5041517377665,34.94432111340046
Santa Maria,03/10/2022,mulch,-120.5066743315521,34.9437694471706
Santa Maria,03/10/2022,mulch,-120.5061441567127,34.94343363853694
Santa Maria,03/10/2022,mulch,-120.5051793356545,34.94323865996986
Santa Maria,03/10/2022,mulch,-120.5051393967414,34.94370344932685
Santa Maria,03/10/2022,mulch,-120.503794260761,34.94353717847864
Santa Maria,03/10/2022,mulch,-120.5044440750247,34.94351427765206
Santa Maria,03/10/2022,mulch,-120.5066456924649,34.94277762861813
Santa Maria,03/10/2022,mulch,-120.505823528987,34.9422000094066
Santa Maria,03/10/2022,mulch,-120.505681520238,34.94267976554335
Santa Maria,03/10/2022,mulch,-120.5033969855777,34.94283109447932
Santa Maria,03/10/2022,mulch,-120.5045430008196,34.94265981048027
Santa Maria,03/10/2022,mulch,-120.5036426142949,34.94215548016812
Santa Maria,03/10/2022,mulch,-120.5036118029677,34.98089726100079
Santa Maria,03/10/2022,mulch,-120.5036428145251,34.98036558730495
Santa Maria,03/10/2022,mulch,-120.5024899744294,34.97996514182051
Santa Maria,03/10/2022,mulch,-120.5032690634308,34.9795403090608
Santa Maria,03/10/2022,mulch,-120.5028325619577,34.97921353620442
Santa Maria,03/10/2022,mulch,-120.501361423475,34.97905221767885
Santa Maria,03/10/2022,mulch,-120.5032550360018,34.97864996770356
Santa Maria,03/10/2022,mulch,-120.5001900919103,34.97807553968227
Santa Maria,03/10/2022,mulch,-120.5017861564805,34.97848416887821
Santa Maria,03/10/2022,mulch,-120.5027126889922,34.97827102652866
Santa Maria,03/10/2022,mulch,-120.5030053982524,34.97765679405064
Santa Maria,03/10/2022,mulch,-120.5020427913079,34.97750347199989
Santa Maria,03/10/2022,mulch,-120.5030372420268,34.97714798922919
Santa Maria,03/10/2022,mulch,-120.5005671099808,34.97735732516218
Santa Maria,03/10/2022,mulch,-120.4986986427596,34.97713191707443
Santa Maria,03/10/2022,mulch,-120.4994071943307,34.97752895728143
Santa Maria,03/10/2022,mulch,-120.5021417908984,34.97653127830549
Santa Maria,03/10/2022,mulch,-120.5013788455436,34.97622695161177
Santa Maria,03/10/2022,mulch,-120.4982681214528,34.97660992901451
Santa Maria,03/10/2022,mulch,-120.4975538664606,34.97618029557939
Santa Maria,03/10/2022,mulch,-120.4994592458185,34.97671931802327
Santa Maria,03/10/2022,mulch,-120.4999611529476,34.97646149651422
Santa Maria,03/10/2022,mulch,-120.5026825682495,34.97582993385942
Santa Maria,03/10/2022,mulch,-120.5012537239229,34.9755271970786
Santa Maria,03/10/2022,mulch,-120.4963238964827,34.97522051978205
Santa Maria,03/10/2022,mulch,-120.4993164846976,34.97559353003533
Santa Maria,03/10/2022,mulch,-120.4996948716727,34.97481722211824
Santa Maria,03/10/2022,mulch,-120.4980074306475,34.97431037173405
Santa Maria,03/10/2022,mulch,-120.4954082983316,34.97443583661872
Santa Maria,03/10/2022,mulch,-120.4975174830447,34.97545203106547
Santa Maria,03/10/2022,mulch,-120.5027084194845,34.97530807730058
Santa Maria,03/10/2022,mulch,-120.5026251537084,34.97484236114271
Santa Maria,03/10/2022,mulch,-120.5025668557596,34.97438216678106
Santa Maria,03/10/2022,mulch,-120.5024980092967,34.97393683127563
Santa Maria,03/10/2022,mulch,-120.5024194098978,34.97354412103853
Santa Maria,03/10/2022,mulch,-120.5023077928388,34.97320310187713
Santa Maria,03/10/2022,mulch,-120.5020683761031,34.97224088749982
Santa Maria,03/10/2022,mulch,-120.5021240357901,34.97151378542466
Santa Maria,03/10/2022,mulch,-120.5017403978976,34.97070194149732
Santa Maria,03/10/2022,mulch,-120.5016274955239,34.96962903258161
Santa Maria,03/10/2022,mulch,-120.5068093797059,34.9843809536291
Santa Maria,03/10/2022,mulch,-120.5031269420826,34.99099785193008
Santa Maria,03/10/2022,mulch,-120.5031806462136,34.99027819018646
Santa Maria,03/10/2022,mulch,-120.5022335451199,34.99074707605584
Santa Maria,03/10/2022,mulch,-120.5012758589332,34.99046181684535
Santa Maria,03/10/2022,mulch,-120.5032595884012,34.98985456571332
Santa Maria,03/10/2022,mulch,-120.5026969653145,34.98947448633213
Santa Maria,03/10/2022,mulch,-120.5016553487385,34.98985763428075
Santa Maria,03/10/2022,mulch,-120.5008369845535,34.98989607971641
Santa Maria,03/10/2022,mulch,-120.4996482918593,34.98995993041414
Santa Maria,03/10/2022,mulch,-120.5006491647412,34.99050655422489
Santa Maria,03/10/2022,mulch,-120.4997161980382,34.99054253141406
Santa Maria,03/10/2022,mulch,-120.4986116168497,34.99034879498944
Santa Maria,03/10/2022,mulch,-120.497666156832,34.99033482770288
Santa Maria,03/10/2022,mulch,-120.4957133158927,34.99054188250503
Santa Maria,03/10/2022,mulch,-120.4984663556993,34.99230374013541
Santa Maria,03/10/2022,mulch,-120.4974418445106,34.99197662983268
Santa Maria,03/10/2022,mulch,-120.4981535980898,34.99139298927829
Santa Maria,03/10/2022,mulch,-120.4968416077816,34.99111491425653
Santa Maria,03/10/2022,mulch,-120.5043984569706,34.99850325021014
Santa Maria,03/10/2022,mulch,-120.504398244825,34.99899515569413
Santa Maria,03/10/2022,mulch,-120.5053965755305,34.98424868455692
Santa Maria,03/10/2022,mulch,-120.5028514159886,34.98415344631471
Santa Maria,03/10/2022,mulch,-120.5054129136663,34.983213014331
Santa Maria,03/10/2022,mulch,-120.5034970479004,34.98360047475655
Santa Maria,03/10/2022,mulch,-120.502097105458,34.98406603859738
Santa Maria,03/10/2022,mulch,-120.4999475050366,34.98496631803565
Santa Maria,03/10/2022,mulch,-120.5013452475784,34.98372168928367
Santa Maria,03/10/2022,mulch,-120.4998260566942,34.98383330064458
Santa Maria,03/10/2022,mulch,-120.4973514075951,34.9846443482577
Santa Maria,03/10/2022,hoop,-120.5073771377584,34.99775910938653
Santa Maria,03/10/2022,hoop,-120.507473226851,34.99720563115905
Santa Maria,03/10/2022,hoop,-120.5071739664572,34.99755718049691
Santa Maria,03/10/2022,hoop,-120.5069361446881,34.99725319898834
Santa Maria,03/10/2022,hoop,-120.506773513988,34.99778506385303
Santa Maria,03/10/2022,hoop,-120.5066352297997,34.99751953636591
Santa Maria,03/10/2022,hoop,-120.5063046336868,34.99727630739922
Santa Maria,03/10/2022,hoop,-120.5060844898754,34.99777827364876
Santa Maria,03/10/2022,hoop,-120.5056462246777,34.9973897776954
Santa Maria,03/10/2022,hoop,-120.5054848142648,34.99790070160225
Santa Maria,03/10/2022,hoop,-120.5047538926168,34.99788456598568
Santa Maria,03/10/2022,hoop,-120.5048732917919,34.99746614951127
Santa Maria,03/10/2022,hoop,-120.504365850093,34.99767108635657
Santa Maria,03/10/2022,hoop,-120.5044935391616,34.99730014522819
Santa Maria,03/10/2022,hoop,-120.5039734196287,34.99788285397375
Santa Maria,03/10/2022,hoop,-120.5039846458836,34.99760593860037
Santa Maria,03/10/2022,hoop,-120.5036957752449,34.99717827675682
Santa Maria,03/10/2022,hoop,-120.5070359918601,34.99683899527253
Santa Maria,03/10/2022,hoop,-120.5070549608187,34.99655145241795
Santa Maria,03/10/2022,hoop,-120.5068362057979,34.99628470751925
Santa Maria,03/10/2022,hoop,-120.506283959453,34.99633193864583
Santa Maria,03/10/2022,hoop,-120.506504441588,34.99693589640786
Santa Maria,03/10/2022,hoop,-120.5063961539979,34.9967254773663
Santa Maria,03/10/2022,hoop,-120.5059189298725,34.99682420237519
Santa Maria,03/10/2022,hoop,-120.5061122411616,34.99662873548634
Santa Maria,03/10/2022,hoop,-120.5059981835843,34.99629888531973
Santa Maria,03/10/2022,hoop,-120.5072558793295,34.99632579700123
Santa Maria,03/10/2022,hoop,-120.5055245729168,34.99679004277098
Santa Maria,03/10/2022,hoop,-120.5057275381505,34.99652275552929
Santa Maria,03/10/2022,hoop,-120.5054094514934,34.99633050555493
Santa Maria,03/10/2022,hoop,-120.5050935251531,34.99680056311327
Santa Maria,03/10/2022,hoop,-120.5048208130591,34.99650858182361
Santa Maria,03/10/2022,hoop,-120.503703085601,34.99674894112456
Santa Maria,03/10/2022,hoop,-120.5069560176935,34.99584489522133
Santa Maria,03/10/2022,hoop,-120.507110224866,34.99538129418082
Santa Maria,03/10/2022,hoop,-120.5071912609481,34.99567988462953
Santa Maria,03/10/2022,hoop,-120.5067672032792,34.99561919968488
Santa Maria,03/10/2022,hoop,-120.5067248530587,34.99537397969618
Santa Maria,03/10/2022,hoop,-120.506523583897,34.99591621769555
Santa Maria,03/10/2022,hoop,-120.5062694725829,34.99524175955378
Santa Maria,03/10/2022,hoop,-120.5063984485329,34.9956440039743
Santa Maria,03/10/2022,hoop,-120.5058761914791,34.99589026987813
Santa Maria,03/10/2022,hoop,-120.5060044975055,34.99562885894794
Santa Maria,03/10/2022,hoop,-120.5056957246739,34.99536295284458
Santa Maria,03/10/2022,hoop,-120.5053287728015,34.99589997445917
Santa Maria,03/10/2022,hoop,-120.5200116089633,34.99568996241716
Santa Maria,03/10/2022,hoop,-120.5195980508296,34.99540743529661
Santa Maria,03/10/2022,hoop,-120.5192482836022,34.99578413443542
Santa Maria,03/10/2022,hoop,-120.5189274541731,34.99531301514035
Santa Maria,03/10/2022,hoop,-120.5185503798201,34.99567125750878
Santa Maria,03/10/2022,hoop,-120.5180662716416,34.99540221301665
Santa Maria,03/10/2022,hoop,-120.5170397720764,34.9956078417279
Santa Maria,03/10/2022,hoop,-120.5164312801931,34.99527235538556
Santa Maria,03/10/2022,hoop,-120.5171082604357,34.99468770909294
Santa Maria,03/10/2022,hoop,-120.5164548559193,34.99453758395001
Santa Maria,03/10/2022,hoop,-120.5157336392085,34.99371333628442
Santa Maria,03/10/2022,hoop,-120.5150518837784,34.99362750883297
Santa Maria,03/10/2022,hoop,-120.5144885369508,34.99332936707589
Santa Maria,03/10/2022,hoop,-120.5154088323897,34.99339884998517
Santa Maria,03/10/2022,hoop,-120.5162487353539,34.99339029361111
Santa Maria,03/10/2022,hoop,-120.5156843448341,34.99420782747026
Santa Maria,03/10/2022,hoop,-120.5169475016222,34.9943633243222
Santa Maria,03/10/2022,hoop,-120.515576164472,34.99515493915044
Santa Maria,03/10/2022,hoop,-120.5146319738175,34.99499238280782
Santa Maria,03/10/2022,hoop,-120.5169404135741,34.99526559424499
Santa Maria,03/10/2022,hoop,-120.5184971743829,34.99299112353275
Santa Maria,03/10/2022,hoop,-120.5181169470523,34.9926507923194
Santa Maria,03/10/2022,hoop,-120.5176262208979,34.99281821841903
Santa Maria,03/10/2022,hoop,-120.5173500535865,34.99205132204727
Santa Maria,03/10/2022,hoop,-120.5176775163806,34.99244536597715
Santa Maria,03/10/2022,hoop,-120.5167026835696,34.99171059111814
Santa Maria,03/10/2022,hoop,-120.5160405711608,34.9925153918433
Santa Maria,03/10/2022,hoop,-120.5154571488313,34.99268510147814
Santa Maria,03/10/2022,hoop,-120.5160266084231,34.99117621351408
Santa Maria,03/10/2022,hoop,-120.5144686713848,34.99165800176868
Santa Maria,03/10/2022,hoop,-120.5153281406052,34.99047715623411
Santa Maria,03/10/2022,hoop,-120.5153491965863,34.99186575097899
Santa Maria,03/10/2022,hoop,-120.5084855029572,34.98929294376548
Santa Maria,03/10/2022,hoop,-120.5074529970776,34.98967056347403
Santa Maria,03/10/2022,hoop,-120.5069111569522,34.98903211079195
Santa Maria,03/10/2022,hoop,-120.5070870210979,34.98908095225306
Santa Maria,03/10/2022,hoop,-120.5084909489675,34.98904849074626
Santa Maria,03/10/2022,hoop,-120.508361280168,34.98869331848665
Santa Maria,03/10/2022,hoop,-120.5079803726103,34.98918748528315
Santa Maria,03/10/2022,hoop,-120.5075725900166,34.98898580820622
Santa Maria,03/10/2022,hoop,-120.5082925749114,34.9882934854394
Santa Maria,03/10/2022,hoop,-120.5065768127354,34.98857969210103
Santa Maria,03/10/2022,hoop,-120.5058720403017,34.99026819985431
Santa Maria,03/10/2022,hoop,-120.5063822754141,34.98977607945122
Santa Maria,03/10/2022,hoop,-120.5166386720308,34.99381857411667
Santa Maria,03/10/2022,hoop,-120.5169038530069,34.99365126519082
Santa Maria,03/10/2022,hoop,-120.5158295301438,34.99545626114321
Santa Maria,03/10/2022,hoop,-120.5150729051875,34.99541429994774
Santa Maria,03/10/2022,hoop,-120.5146116414391,34.99456852379257
Santa Maria,03/10/2022,hoop,-120.5158280801802,34.99459737161798
Santa Maria,03/10/2022,hoop,-120.5151666133899,34.99440574024727
Santa Maria,03/10/2022,hoop,-120.4596298502608,35.00871222732955
Santa Maria,03/10/2022,hoop,-120.4593889212918,35.00831730566628
Santa Maria,03/10/2022,hoop,-120.4587421168257,35.00871149413508
Santa Maria,03/10/2022,hoop,-120.4573909634452,35.00838401724086
Santa Maria,03/10/2022,other,-120.477757193676,34.94166850806897
Santa Maria,03/10/2022,other,-120.4777903081917,34.94341472436968
Santa Maria,03/10/2022,other,-120.4795481753177,34.94285556577403
Santa Maria,03/10/2022,other,-120.4769609927976,34.94341602859971
Santa Maria,03/10/2022,other,-120.4804968233351,34.94228991409452
Santa Maria,03/10/2022,other,-120.4767266322129,34.94183706553972
Santa Maria,03/10/2022,other,-120.4746662019976,34.94320673534853
Santa Maria,03/10/2022,other,-120.4742445784811,34.94312499188108
Santa Maria,03/10/2022,other,-120.4743072091207,34.94133920484057
Santa Maria,03/10/2022,other,-120.4745136755171,34.93958363771109
Santa Maria,03/10/2022,other,-120.477840517421,34.93800233821187
Santa Maria,03/10/2022,other,-120.4795196181638,34.93792236005299
Santa Maria,03/10/2022,other,-120.4779399173766,34.93713052468057
Santa Maria,03/10/2022,other,-120.4769302797442,34.93806044173331
Santa Maria,03/10/2022,other,-120.4792958830084,34.93748967216803
Santa Maria,03/10/2022,other,-120.4786075857047,34.93794566122191
Santa Maria,03/10/2022,other,-120.4851782873806,34.94095155291239
Santa Maria,03/10/2022,other,-120.4844059290374,34.94448697652037
Santa Maria,03/10/2022,other,-120.4843376338981,34.94339225374814
Santa Maria,03/10/2022,other,-120.4556191674881,34.94309460510014
Santa Maria,03/10/2022,other,-120.4574150595646,34.93767768175809
Santa Maria,03/10/2022,other,-120.4567102809924,34.94100551758483
Santa Maria,03/10/2022,other,-120.4562692872218,34.93767729801078
Santa Maria,03/10/2022,other,-120.458536136329,34.93619101870838
Santa Maria,03/10/2022,other,-120.448805488401,34.94798210765489
Santa Maria,03/10/2022,other,-120.4483779034686,34.94638769248348
Santa Maria,03/10/2022,other,-120.4325607525678,34.9506106081862
Santa Maria,03/10/2022,other,-120.4141766692243,34.93762886185452
Santa Maria,03/10/2022,other,-120.4084087304151,34.95221691511524
Santa Maria,03/10/2022,other,-120.4082684174594,34.95097063392168
Santa Maria,03/10/2022,other,-120.408494226612,34.94994894625843
Santa Maria,03/10/2022,other,-120.4080178506769,34.9487943142458
Santa Maria,03/10/2022,other,-120.3950773431221,34.9611694590721
Santa Maria,03/10/2022,other,-120.3756601143524,34.92874440509899
Santa Maria,03/10/2022,other,-120.3772785211244,34.93061546299265
Santa Maria,03/10/2022,other,-120.3757131097761,34.93049634123871
Santa Maria,03/10/2022,other,-120.3735798412616,34.9289176017868
Santa Maria,03/10/2022,other,-120.3727985652508,34.93032835934475
Santa Maria,03/10/2022,other,-120.3372121152727,34.91568738627813
Santa Maria,03/10/2022,other,-120.3375515634324,34.91435821494894
Santa Maria,03/10/2022,other,-120.3354744554197,34.91392811301126
Santa Maria,03/10/2022,other,-120.338876955001,34.91051163446421
Santa Maria,03/10/2022,other,-120.3473892752336,34.91187191316092
Santa Maria,03/10/2022,other,-120.3495595136555,34.91203324237548
Santa Maria,03/10/2022,other,-120.4123875676158,34.92704980022774
Santa Maria,03/10/2022,other,-120.4012503092496,34.93420897826707
Santa Maria,03/10/2022,other,-120.4001693257697,34.93430198300738
Santa Maria,03/10/2022,other,-120.3993895998972,34.93404664844354
Santa Maria,03/10/2022,other,-120.4000601093113,34.93343443965276
Santa Maria,03/10/2022,other,-120.3934138001783,34.9412618066454
Santa Maria,03/10/2022,other,-120.3909927675456,34.93991381366246
Santa Maria,03/10/2022,other,-120.395455315016,34.94042498796731
Santa Maria,03/10/2022,other,-120.3724298835765,34.94782634852309
Santa Maria,03/10/2022,other,-120.3740382026854,34.94755529778091
Santa Maria,03/10/2022,other,-120.3735719574705,34.94683393854422
Santa Maria,03/10/2022,other,-120.3728135946054,34.94638074831909
Santa Maria,03/10/2022,other,-120.3754006229674,34.94470885640142
Santa Maria,03/10/2022,other,-120.3731824018769,34.9448892906735
Santa Maria,03/10/2022,other,-120.3732828810586,34.94424763531698
Santa Maria,03/10/2022,other,-120.3733294699881,34.94160473265772
Santa Maria,03/10/2022,other,-120.3685105689546,34.9422664081146
Santa Maria,03/10/2022,other,-120.3535385165249,34.91310124479217
Santa Maria,03/10/2022,other,-120.3569854693798,34.91040470561327
Santa Maria,03/10/2022,other,-120.3593261522914,34.91099788817704
Santa Maria,03/10/2022,hoop,-120.3614016592656,34.89932410263385
Santa Maria,03/10/2022,other,-120.3983920144439,34.90744126416522
Santa Maria,03/10/2022,other,-120.3994058712215,34.91048389143644
Santa Maria,03/10/2022,other,-120.3984393373721,34.91067452618714
Santa Maria,03/10/2022,other,-120.3988654074949,34.9095226640321
Santa Maria,03/10/2022,other,-120.3989436581657,34.90973053443854
Santa Maria,03/10/2022,other,-120.3985503815781,34.9102518640309
Santa Maria,03/10/2022,other,-120.4015223455705,34.90897719453326
Santa Maria,03/10/2022,other,-120.4009805250536,34.90885203777842
Santa Maria,03/10/2022,other,-120.4014782547538,34.90868341902534
Santa Maria,03/10/2022,other,-120.4010392517623,34.90848502635217
Santa Maria,03/10/2022,other,-120.4014478272241,34.90841558572743
Santa Maria,03/10/2022,other,-120.3985092207952,34.90862779467027
Santa Maria,03/10/2022,other,-120.3984722033493,34.90716045084386
Santa Maria,03/10/2022,other,-120.3958903400402,34.90807434324545
Santa Maria,03/10/2022,other,-120.3983856370668,34.90967368720256
Santa Maria,03/10/2022,other,-120.3966638655373,34.90732030926652
Santa Maria,03/10/2022,other,-120.3971795668509,34.90713133562708
Santa Maria,03/10/2022,other,-120.3948660905245,34.90768710759058
Santa Maria,03/10/2022,other,-120.3930728678737,34.90779668549851
Santa Maria,03/10/2022,other,-120.3968672720915,34.90653619042665
Santa Maria,03/10/2022,other,-120.395910168245,34.90647243588725
Santa Maria,03/10/2022,other,-120.3955216851721,34.90391931188388
Santa Maria,03/10/2022,other,-120.3945575505229,34.90187960600508
Santa Maria,03/10/2022,other,-120.3885933101113,34.90541868292844
Santa Maria,03/10/2022,other,-120.3874286284473,34.90428472819118
Santa Maria,03/10/2022,other,-120.3826100277779,34.90945595376871
Santa Maria,03/10/2022,other,-120.3825916428712,34.90915087924847
Santa Maria,03/10/2022,other,-120.3813952716574,34.90879246774703
Santa Maria,03/10/2022,other,-120.3811940646984,34.90860408891214
Santa Maria,03/10/2022,other,-120.3796900317162,34.91907615556577
Santa Maria,03/10/2022,other,-120.3796639455874,34.91848761054234
Santa Maria,03/10/2022,other,-120.3860652529122,34.91952768699611
Santa Maria,03/10/2022,other,-120.3841165890339,34.91906629297336
Santa Maria,03/10/2022,other,-120.3824985500421,34.91866483382593
Santa Maria,03/10/2022,other,-120.3894244993087,34.92530121576799
Santa Maria,03/10/2022,other,-120.3861435245541,34.92561999564452
Santa Maria,03/10/2022,other,-120.3893404987984,34.92447743568631
Santa Maria,03/10/2022,other,-120.3861526275051,34.92501265989149
Santa Maria,03/10/2022,other,-120.5322694859122,35.02136697244686
Santa Maria,03/10/2022,other,-120.5309536519905,35.02590824276853
Santa Maria,03/10/2022,other,-120.5307271288494,35.02587600194084
Santa Maria,03/10/2022,other,-120.5302436006148,35.0262524989616
Santa Maria,02/06/2021,other,-120.5442154239597,35.04215718504096
Santa Maria,02/06/2021,other,-120.5441992762318,35.04157588446178
Santa Maria,02/06/2021,other,-120.5437379623169,35.04179026137638
Santa Maria,02/06/2021,other,-120.5442965202185,35.04075535107079
Santa Maria,02/06/2021,other,-120.5688636936333,35.03952643170147
Santa Maria,02/06/2021,other,-120.5692221565006,35.03909218805814
Santa Maria,02/06/2021,other,-120.569167495091,35.03872167832616
Santa Maria,02/06/2021,other,-120.5689296326095,35.03896304334186
Santa Maria,02/06/2021,other,-120.5687236756046,35.03923769592743
Santa Maria,02/06/2021,other,-120.5685926605663,35.03971370478914
Santa Maria,02/06/2021,other,-120.5684019902866,35.03959548272609
Santa Maria,02/06/2021,other,-120.5680450739156,35.03939388249928
Santa Maria,02/06/2021,other,-120.5688089980804,35.03853728198798
Santa Maria,02/06/2021,other,-120.5685123273935,35.03884749131519
Santa Maria,02/06/2021,other,-120.5693855754142,35.0391581187787
Santa Maria,02/06/2021,other,-120.5706500254215,35.039639749575
